id,parallel_group,lang,source,url,date,headline,lead,llm_label_l1,llm_label_l2,human_label_l1,human_label_l2,flag_pollution,flag_uncertain,annotator_id,notes
RU-D02593,,RU,Tengrinews,https://tengrinews.kz/kazakhstan_news/lizing-elektrokarov-i-ekologicheski-chistogo-oborudovaniya-550379/,2024-10-09,Лизинг электрокаров и экологически чистого оборудования,"​​Зеленый лизинг — направление лизинговых услуг для финансирования покупки экологически чистой техники и оборудования. Компании, такие как bcc leasing, помогают бизнесу и предпринимателям внедрять современные технологии, способствующие снижению вредных выбросов в окружающую среду. Кроме того, технологии позволяют экономить ресурсы и поддерживать как национальные, так и международные экологические стандарты. В результате использование такого оборудования не только уменьшает выбросы углекислого газа (CO₂), но и способствует сокращ ению использования ископаемого топлива, обеспечивая переход на более экологичный транспорт.",RELEVANT,ENERGY,RELEVANT,ENERGY,,1,ru_1,"green leasing, EVs, emissions cut"
RU-D00164,,RU,Sputnik,https://sputnik.kg/20211102/klimat-fond-kyrgyzstanga-grant-berishi-mumkun-1054457746.html,,Жашыл климаттык фонд Кыргызстанга 1 млн. доллар бериши мүмкүн,Мамлекет башчы фондудан Кыргызстандын адистерине максаттуу долбоорлорду даярдоодо эксперттик жана техникалык жардам көрсөтүүнү да өтүндү.,RELEVANT,POLICY,RELEVANT,POLICY,,,gold,IAA adjudicated gold
RU-D04905,,RU,Kaktus,https://kaktus.media/doc/332384_nasa_pokazalo_izmenenie_klimata_zemli_s_1880_goda.html,2016-01-29,НАСА показало изменение климата Земли с 1880 года,По теме:2015 год стал самым теплым за всю историю наблюденийНациональное управление по воздухоплаванию и исследованию ко,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ru_2,NASA climate change data
RU-00099,,RU,Daryo.uz,https://daryo.uz/ru/2024/02/15/google-razrabotaet-i-zapustit-sputnik-s-celu-otslezivania-vrednyh-vybrosov-v-okolozemnom-prostranstve/,2024-02-15,Google будет отслеживать вредные выбросы в околоземном пространстве,При помощи спутника,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ru_1,Google satellite tracks emissions
RU-D04656,,RU,Tengrinews,https://tengrinews.kz/story/kakie-pingviny-mogut-isceznut-iz-za-globalnogo-potepleniia-389131/,2020-01-20,"Какие пингвины могут исчезнуть из-за глобального потепления, рассказали ученые: 20 января 2020 09:18 - новости на Tengrinews.kz","Tengrinews.kz ▶ Какие пингвины могут исчезнуть из-за глобального потепления, рассказали ученые: 20 января 2020 09:18 ▶ Читать подробнее актуальные новости и события на сайте.",RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ru_2,penguins extinction from warming
RU-D03827,,RU,Sputnik,https://sputnik.kg/20190919/bishkekte-klimattyk-festival-otot-1045736793.html,,Кыргызстанда 1960-жылдан бери абанын температурасы канчага өскөнү айтылды,20-27-сентябрь күндөрү дүйнө боюнча климатты сактоо жумалыгы өтөт. Бул күндөрү 150 өлкөнүн тургундары экологияны коргоо максатында көчөгө чыгат.,RELEVANT,SCIENCE_GEN,RELEVANT,SCIENCE_GEN,,,ru_2,temperature rise since 1960
RU-D00245,,RU,Kaktus,https://kaktus.media/doc/462795_shveycariia_dast_dengi_na_zashity_kyrgyzstancev_ot_posledstviy_izmeneniia_klimata.html,2022-06-30,Швейцария даст деньги на защиту кыргызстанцев от последствий изменения климата,"Швейцария выделит $2,2 млн на поддержку наиболее уязвимых сельских сообществ ""для повышения устойчивости к изменению климата и снижению риска стихийных бедствий"".",RELEVANT,POLICY,RELEVANT,POLICY,,,ru_2,climate adaptation finance Switzerland
RU-D03022,,RU,Kaktus,https://kaktus.media/doc/438529_depytaty_jk_4_goda_nazad_sami_davali_razreshenie_kymtory_na_osvoenie_ynichtojenie_lednikov.html,2021-05-17,Депутаты ЖК 4 года назад сами давали разрешение Кумтору на освоение (уничтожение) ледников,Депутаты поручили кабмину ввести внешнее управление на Кумторе. Одна из ключевых причин - ледники. Хотя в 2017 году этот же созыв парламента дал разрешение компании на освоение этих ледников. Акылбек Жапаров тогда тоже проголосовал за.,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_2,glacier destruction/mining Kumtor
RU-D02860,,RU,Kaktus,https://kaktus.media/doc/509984_v_kyrgyzstane_razrabotaut_plan_po_adaptacii_k_izmeneniu_klimata.html,2024-09-25,В Кыргызстане разработают план по адаптации к изменению климата,В Кыргызстане хотят создать план действий по адаптации к изменениям климата. Подробности:,RELEVANT,POLICY,RELEVANT,POLICY,,,ru_2,climate adaptation plan
RU-C00524,,RU,24.kg,https://24.kg/archive/ru/community/62001-v-kyrgyzstane-na-lednike-yenilchek-nachata.html/,2009-09-01,В Кыргызстане на леднике Энильчек начата установка автоматической станции геомониторинга,В Кыргызстане на леднике Энильчек начата установка автоматической станции геомониторингаВ Кыргызстане на леднике Энильчек начата установка автоматической станции геомониторинга. Об этом сего,RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,1,ru_1,glacier geomonitoring station install
RU-D02787,,RU,Kaktus,https://kaktus.media/doc/528476_v_sele_kyzyl_oryk_na_issyk_kyle_postroiat_solnechnyu_elektrostanciu.html,2025-07-28,В селе Кызыл-Орук на Иссык-Куле построят солнечную электростанцию,Подписано инвестиционное соглашение о реализации проекта по строительству и эксплуатации солнечной электростанции в селе Кызыл-Орук Иссык-Кульской области.,RELEVANT,ENERGY,RELEVANT,ENERGY,,,ru_2,solar power plant
RU-D03672,,RU,Tengrinews,https://tengrinews.kz/kazakhstan_news/jdt-kaspiy-2050-goda-minekologii-ozvuchilo-stsenariya-594125/,2026-03-09,Что ждёт Каспий до 2050 года: Минэкологии озвучило два сценария,"Уровень Каспийского моря продолжает снижаться. Tengrinews.kz узнал, что ждёт Каспий до 2050 года.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_2,Caspian level decline scenarios
RU-00051,,RU,Daryo.uz,https://daryo.uz/ru/2024/04/05/vlasti-zimbabve-vveli-v-strane-rezim-bedstvia-iz-za-zasuhi/,2024-04-05,Власти Зимбабве ввели в стране режим бедствия из-за засухи,"Международная команда климатологов пришла к выводу, что с вероятностью 90% в нескольких районах Земли до июня 2024 года будет наблюдаться рекордная жара",RELEVANT,DISASTER,RELEVANT,DISASTER,,,ru_2,"Zimbabwe drought disaster, climate"
RU-D05296,,RU,Kaktus,https://kaktus.media/doc/464196_anomalnaia_jara_v_regione._cherez_5_let_ledniki_rastaut_i_my_ostanemsia_bez_vody.html,2022-07-27,"Аномальная жара в регионе. Через 5 лет ледники растают, и мы останемся без воды?","В Кыргызстане больше недели держатся аномально жаркие температуры, были побиты абсолютные максимумы. Через несколько лет при такой жаре объемы наших ледников, по оценкам специалистов, уменьшатся. А значит в регионе будут проблемы с водой.",RELEVANT,WATER_CRYO,RELEVANT,WATER_CRYO,,,ru_2,"heat, glacier melt, water scarcity"
